"","source","target","correlation","pval","pval_adj","comb"
"657700","PTPRC","LCK",0.879902877519627,0,0,"PTPRC_LCK"
"657858","PTPRF","LCK",-0.34667612973716,0,0,"PTPRF_LCK"
"659409","WNT3A","FZD2",-0.404011869564308,0,0,"WNT3A_FZD2"
"661751","RHO","GNAT1",0.0760777743157101,0.0148409743487476,0.0186708921219955,"RHO_GNAT1"
"672547","PLK1","HASPIN",0.720082649685099,0,0,"PLK1_HASPIN"
"677644","NEK6","KIF20A",0.536627442318622,0,0,"NEK6_KIF20A"
"690374","FGFR3","TET2",0.748769141478819,0,0,"FGFR3_TET2"
"692167","KLF4","THBD",0.708572187586764,0,0,"KLF4_THBD"
"692721","KLF2","THBD",0.441206269205397,0,0,"KLF2_THBD"
"693628","NFIB","EPHA5",-0.422783910971418,0,0,"NFIB_EPHA5"
"693941","EFNA3","EPHA5",-0.388428700558339,0,0,"EFNA3_EPHA5"
"694000","EFNA2","EPHA5",0.0962604360064547,0.00203385072203499,0.00272458308907744,"EFNA2_EPHA5"
"694006","EFNA1","EPHA5",-0.377541265695669,0,0,"EFNA1_EPHA5"
"710010","IFNG","MYOD1",0.0704641842291497,0.0240702179867647,0.0297719337511356,"IFNG_MYOD1"
"716200","RXRA","THRB",0.648837685399711,0,0,"RXRA_THRB"
"719349","LCK","SIGLEC10",0.819126495369255,0,0,"LCK_SIGLEC10"
"720927","PLK1","SNCB",0.174751947563616,1.78803243322534e-08,3.16610524608984e-08,"PLK1_SNCB"
"724078","AGT","AGTR1",-0.106036808240966,0.000673163248400055,0.000930694684407818,"AGT_AGTR1"
"724241","PRKACB","MYBPC3",-0.203268476750216,5.08189046399821e-11,1.00391261628468e-10,"PRKACB_MYBPC3"
"728009","HOXB13","AR",-0.322704194377391,0,0,"HOXB13_AR"
"728280","CDK5","AR",-0.503317349730238,0,0,"CDK5_AR"
"728358","GNRH1","AR",0.615398887982826,0,0,"GNRH1_AR"
"728460","FOXA1","AR",0.449540984895986,0,0,"FOXA1_AR"
"743044","MITF","PMEL",0.539808842147676,0,0,"MITF_PMEL"
"747375","WNT7A","SPRY4",-0.271952525795787,0,0,"WNT7A_SPRY4"
"747645","FZD9","SPRY4",0.0912261939013828,0.00346457599434258,0.00456772247728394,"FZD9_SPRY4"
"750315","CDK2","CDC25A",0.60452954630285,0,0,"CDK2_CDC25A"
"759594","STAT1","IL12B",0.379170950459912,0,0,"STAT1_IL12B"
"763539","MMP7","DCN",0.352546715363893,0,0,"MMP7_DCN"
"764057","MMP3","DCN",0.29474443926922,0,0,"MMP3_DCN"
"765233","NR1D1","NR2E3",0.284327728672388,0,0,"NR1D1_NR2E3"
"783585","CDK5","CORO1A",0.223868407540686,4.14335232790108e-13,8.88487907748712e-13,"CDK5_CORO1A"
"794404","IL12B","IL12RB1",0.497403895158022,0,0,"IL12B_IL12RB1"
"811294","TWIST2","ICAM1",-0.323613229852184,0,0,"TWIST2_ICAM1"
"812067","ITGAL","ICAM1",0.433954610838388,0,0,"ITGAL_ICAM1"
"812525","PRL","KRT19",0.0897742524041312,0.00402136099077577,0.00527747977400341,"PRL_KRT19"
"816106","DLGAP5","SHANK2",-0.318341434932672,0,0,"DLGAP5_SHANK2"
"816882","DLGAP1","SHANK2",-0.18368881434786,3.13795167627973e-09,5.74757236900326e-09,"DLGAP1_SHANK2"
"816965","DLGAP2","SHANK2",0.188778851183438,1.11964504334594e-09,2.09082791710556e-09,"DLGAP2_SHANK2"
"828085","CEBPA","ELANE",0.355911962546738,0,0,"CEBPA_ELANE"
"829059","HES5","ASCL1",-0.112021785523824,0.000326407758487246,0.000460271681953074,"HES5_ASCL1"
"829211","HES1","ASCL1",-0.155281006632914,5.86278897429793e-07,9.6442108676851e-07,"HES1_ASCL1"
"836972","EPHB1","NRCAM",-0.162663971810059,1.63787272855487e-07,2.77074045687666e-07,"EPHB1_NRCAM"
"854940","CCL11","CCR3",-0.0964514121385749,0.00199219184197563,0.00267037630859093,"CCL11_CCR3"
"855177","CCL5","CCR3",-0.135154062866928,1.4138657486118e-05,2.16156096528912e-05,"CCL5_CCR3"
"864594","FOXA1","KRT7",0.682821581143823,0,0,"FOXA1_KRT7"
"873508","PLK1","BIRC5",0.808863215516417,0,0,"PLK1_BIRC5"
"882163","F2RL1","TXNIP",0.513057637391818,0,0,"F2RL1_TXNIP"
"885745","IL18","IL18R1",0.470879838655441,0,0,"IL18_IL18R1"
"891127","RORA","PCP2",0.513896159604329,0,0,"RORA_PCP2"
"901552","CCL5","CCR5",0.870129069962903,0,0,"CCL5_CCR5"
"902339","CCL3","CCR5",0.744938442220345,0,0,"CCL3_CCR5"
"910326","NEXMIF","CDH2",-0.27756880279187,0,0,"NEXMIF_CDH2"
"922611","AR","TMPRSS2",0.444781709931997,0,0,"AR_TMPRSS2"
"924184","CMA1","EDN3",-0.0731840490191229,0.0191131541451532,0.0238363565783095,"CMA1_EDN3"
"930271","EHF","DCDC2",-0.357239510384777,0,0,"EHF_DCDC2"
"931948","BMP2","OMD",0.196487309999197,2.22516671755102e-10,4.28049060428397e-10,"BMP2_OMD"
"937710","PTPN13","EFNB1",0.701638232480081,0,0,"PTPN13_EFNB1"
"951837","PLK1","ERCC6L",0.663059846832924,0,0,"PLK1_ERCC6L"
"962184","LFNG","DLL3",-0.218609112638786,1.48236978247951e-12,3.11127421747011e-12,"LFNG_DLL3"
"964660","ETV4","POU5F1",-0.363683981315327,0,0,"ETV4_POU5F1"
"970516","SALL4","HOXA9",-0.301790474982302,0,0,"SALL4_HOXA9"
"973721","PAX3","LEF1",0.288169194256953,0,0,"PAX3_LEF1"
"976626","RIMBP2","RIMS2",-0.126686915473321,4.75386270217815e-05,7.05034801391729e-05,"RIMBP2_RIMS2"
"977001","RIMBP3","RIMS2",0.071618659025175,0.0218443716859533,0.0271125952112891,"RIMBP3_RIMS2"
"977398","RIMBP3C","RIMS2",0.108150933748949,0.000523426341672462,0.000728794979972552,"RIMBP3C_RIMS2"
"982410","MMP7","HAPLN1",-0.070171318364779,0.0246651628825072,0.0304815127720531,"MMP7_HAPLN1"
"989058","HOXB8","TAGLN",-0.10889593350761,0.000478507970447017,0.000667950314538352,"HOXB8_TAGLN"
