"","source","target","correlation","pval","pval_adj","comb"
"2049946","EGR2","CEBPB",0.355924476190242,6.84363676839439e-12,1.89794245098519e-11,"EGR2_CEBPB"
"2050856","FLT3","CEBPB",-0.409362671072132,1.33226762955019e-15,4.70068698303327e-15,"FLT3_CEBPB"
"2051631","FLI1","ERG",0.735333590579174,0,0,"FLI1_ERG"
"2051839","WEE1","ERG",0.177350406469682,0.000860668734242065,0.00132968491177937,"WEE1_ERG"
"2052995","RAD21","ERG",0.291949421791397,2.63636812380952e-08,5.74885451550453e-08,"RAD21_ERG"
"2056300","GFI1","ETS1",-0.364349801500993,1.98885352631351e-12,5.71412980175521e-12,"GFI1_ETS1"
"2056782","MAF","ETS1",0.599760689548416,0,0,"MAF_ETS1"
"2062017","IL21R","JAK3",0.867630849845935,0,0,"IL21R_JAK3"
"2062188","PTPRC","JAK3",0.857710197466407,0,0,"PTPRC_JAK3"
"2062717","SOCS3","JAK3",0.4346298025122,0,0,"SOCS3_JAK3"
"2063446","SOCS1","JAK3",0.588806647509852,0,0,"SOCS1_JAK3"
"2078452","CDK5","CORO1A",0.132413873879674,0.0131640059443867,0.0181371425141304,"CDK5_CORO1A"
"2082507","TFEB","GLA",0.469334201245382,0,0,"TFEB_GLA"
"2084125","SARM1","TICAM1",-0.560180852091501,0,0,"SARM1_TICAM1"
"2085693","TRAF2","TICAM1",0.645265026176554,0,0,"TRAF2_TICAM1"
"2085736","TLR4","TICAM1",0.165710990816099,0.00186700273055518,0.00279704929184387,"TLR4_TICAM1"
"2088081","P2RY12","GNAZ",0.128850512060219,0.0158647753550416,0.0216722352704115,"P2RY12_GNAZ"
"2088150","DRD2","GNAZ",0.563420807609293,0,0,"DRD2_GNAZ"
"2088257","HTR2A","GNAZ",0.111807965987705,0.0365448664496983,0.0479432530927271,"HTR2A_GNAZ"
"2088340","GPR119","GNAZ",0.695155150146599,0,0,"GPR119_GNAZ"
"2089098","DRD5","GNAZ",0.258930422707381,9.06976303838292e-07,1.7748759635033e-06,"DRD5_GNAZ"
"2089364","TACR1","GNAZ",0.652686823783795,0,0,"TACR1_GNAZ"
"2089638","CYSLTR2","GNAZ",0.320269044952214,8.64931681832104e-10,2.0852741963636e-09,"CYSLTR2_GNAZ"
"2089863","LPAR3","GNAZ",-0.240079874034418,5.57188619221272e-06,1.02882280726776e-05,"LPAR3_GNAZ"
"2089884","UTS2R","GNAZ",-0.119245570830821,0.025690052914958,0.0342974432044905,"UTS2R_GNAZ"
"2094153","SPI1","FCER1A",0.457387816563401,0,0,"SPI1_FCER1A"
"2098698","PLK1","SRI",0.707186670552715,0,0,"PLK1_SRI"
"2110647","EXTL1","SHH",-0.210434299975464,7.26932475818565e-05,0.00012304163961875,"EXTL1_SHH"
"2111584","RORA","SHH",-0.480212932716783,0,0,"RORA_SHH"
"2112111","BMP2","SHH",0.420128479641522,2.22044604925031e-16,8.22238409665851e-16,"BMP2_SHH"
"2122374","MYOG","MYF6",0.306016152059348,5.0541943963367e-09,1.15729945350094e-08,"MYOG_MYF6"
"2125017","BMP7","ACVR1",0.219197124910259,3.52570707102817e-05,6.12025900140675e-05,"BMP7_ACVR1"
"2126286","AMHR2","ACVR1",-0.584510628074054,0,0,"AMHR2_ACVR1"
"2131917","IL23A","IL12RB1",0.282974758752433,7.22420034904303e-08,1.52826726041021e-07,"IL23A_IL12RB1"
