"","source","target","correlation","pval","pval_adj","comb"
"606394","DUSP1","JUN",0.727665593945305,0,0,"DUSP1_JUN"
"606549","VRK1","JUN",-0.168746321802338,0.000408181148872311,0.00125944554567479,"VRK1_JUN"
"615722","NFIX","GAS6",0.433328691062606,0,0,"NFIX_GAS6"
"615926","NFIB","GAS6",0.319543389960405,8.78142003557514e-12,7.03331479024822e-11,"NFIB_GAS6"
"616102","NFIA","GAS6",0.258111575163286,4.74383083926e-08,2.62602412476287e-07,"NFIA_GAS6"
"617330","CDK2","SKP2",0.509682489831558,0,0,"CDK2_SKP2"
"619245","BAX","BCL2",-0.185348001877717,0.000100924536809099,0.000346712987685931,"BAX_BCL2"
"619414","BBC3","BCL2",-0.121127626059723,0.0114595617946092,0.0261021651669406,"BBC3_BCL2"
"619620","MITF","BCL2",0.401117372862842,0,0,"MITF_BCL2"
"619910","NR4A3","BCL2",0.298594890889693,2.07982298050524e-10,1.47818676783221e-09,"NR4A3_BCL2"
"630264","MYC","DKK1",0.148700883155405,0.00187223367723632,0.00508539698998401,"MYC_DKK1"
"638725","PGR","ESR1",0.119601664008231,0.0125503772785671,0.0283003741150713,"PGR_ESR1"
"640154","PKMYT1","CDK1",0.461413601273869,0,0,"PKMYT1_CDK1"
"640168","PPP4C","CDK1",0.156774069518595,0.00103556178659825,0.00296121481301868,"PPP4C_CDK1"
"640377","CDKN1A","CDK1",-0.159699186777124,0.000829722101514996,0.00241714618288827,"CDKN1A_CDK1"
"640517","WEE1","CDK1",-0.111579357537525,0.0199254435054561,0.0426674031217564,"WEE1_CDK1"
"640795","CDC25C","CDK1",0.634827408826934,0,0,"CDC25C_CDK1"
"641038","RGCC","CDK1",-0.19441857755018,4.4597738490193e-05,0.000162514885755918,"RGCC_CDK1"
"641107","TFDP1","CDK1",0.493627062412302,0,0,"TFDP1_CDK1"
"647584","HIC1","LRP8",-0.125161230162757,0.00896944447772619,0.0209607018474471,"HIC1_LRP8"
"650795","PPP1CA","WWTR1",-0.296600451785378,2.77499356826638e-10,1.94915839257676e-09,"PPP1CA_WWTR1"
"651503","CDK1","WWTR1",-0.234695508133265,7.41422814698467e-07,3.52407766675244e-06,"CDK1_WWTR1"
"652629","GLI1","HHIP",0.494821816724541,0,0,"GLI1_HHIP"
"652641","GLI2","HHIP",0.118562377056712,0.0133447987297841,0.0298896127930961,"GLI2_HHIP"
"652768","TTK","CDCA8",0.670150740521447,0,0,"TTK_CDCA8"
"653890","KLF4","MYOCD",0.14906144801194,0.00182446973004691,0.00496670941781638,"KLF4_MYOCD"
"665564","ATF3","PCLAF",-0.18670505510483,8.95326151457709e-05,0.000310361890284966,"ATF3_PCLAF"
"677999","CDK1","CKAP2",0.527932752702028,0,0,"CDK1_CKAP2"
"704087","CHEK1","CLSPN",0.621849850208938,0,0,"CHEK1_CLSPN"
"704266","PLK1","CLSPN",0.54774828660435,0,0,"PLK1_CLSPN"
"708557","JUN","SERPINA3",0.114650732018393,0.0167457327166902,0.0365829100374098,"JUN_SERPINA3"
"715141","CDK5","DPYSL2",-0.128105367524588,0.00746864334471775,0.0177860877116957,"CDK5_DPYSL2"
"715732","ROCK1","DPYSL2",0.504898790956688,0,0,"ROCK1_DPYSL2"
"724923","ABL1","WASF3",0.515455683879451,0,0,"ABL1_WASF3"
"728278","TWIST2","FOS",0.156740490476647,0.00103817689726826,0.00296797783778517,"TWIST2_FOS"
"734093","NFIX","RBFOX3",0.707021547767291,0,0,"NFIX_RBFOX3"
"734297","NFIB","RBFOX3",0.422449654299333,0,0,"NFIB_RBFOX3"
"734473","NFIA","RBFOX3",0.55020573632913,0,0,"NFIA_RBFOX3"
"753406","NLGN3","NRXN2",0.348707869882299,6.97220059464598e-14,6.51259791782411e-13,"NLGN3_NRXN2"
"756116","PRKD1","REM1",0.120221964032778,0.0120963731593795,0.0273892898265985,"PRKD1_REM1"
"758645","FCGR3A","TNF",0.230070764083775,1.23516762262632e-06,5.6942402956801e-06,"FCGR3A_TNF"
"762276","PRKD1","CDH1",-0.185683238777421,9.79899176640764e-05,0.000337361085388798,"PRKD1_CDH1"
"762333","HDAC4","CDH1",-0.319966724599766,8.21587242683108e-12,6.59568499474002e-11,"HDAC4_CDH1"
"762369","CBX7","CDH1",-0.242132938987766,3.19080073696298e-07,1.59213340814773e-06,"CBX7_CDH1"
"762452","TWIST2","CDH1",-0.247632104615085,1.68032533665041e-07,8.69329588330406e-07,"TWIST2_CDH1"
"762508","ZEB2","CDH1",-0.379060445317857,2.22044604925031e-16,2.42120540763198e-15,"ZEB2_CDH1"
"762720","CDK2","CDH1",0.265967613689011,1.77093604225576e-08,1.03017477740998e-07,"CDK2_CDH1"
"762901","ZEB1","CDH1",-0.27963038763507,2.95352253765202e-09,1.87242261943571e-08,"ZEB1_CDH1"
"763202","ADAM10","CDH1",0.414046039115447,0,0,"ADAM10_CDH1"
"764363","CDK1","KIFC1",0.656917022068744,0,0,"CDK1_KIFC1"
"765376","CAMK2A","ANKS1B",0.437175166661868,0,0,"CAMK2A_ANKS1B"
"781945","STAT1","IRF7",0.387637005493528,0,0,"STAT1_IRF7"
"784369","EGR1","PCSK2",0.147431449389189,0.0020496481671255,0.00552225729142044,"EGR1_PCSK2"
"785177","RORA","NLGN1",0.463811170325083,0,0,"RORA_NLGN1"
"788018","CDK1","KIF20B",0.648138683167537,0,0,"CDK1_KIF20B"
"789771","PLK1","CEP55",0.595776346096996,0,0,"PLK1_CEP55"
"790529","CDK1","CEP55",0.706583597000365,0,0,"CDK1_CEP55"
"793273","CHEK2","BLM",0.474758571820924,0,0,"CHEK2_BLM"
"793346","BRIP1","BLM",0.447771735192472,0,0,"BRIP1_BLM"
"793366","CHEK1","BLM",0.512747809805207,0,0,"CHEK1_BLM"
"805302","KNL1","BUB1",0.664740198171266,0,0,"KNL1_BUB1"
"805679","CDK1","BUB1",0.617691030156798,0,0,"CDK1_BUB1"
"812259","SP6","TGFBR2",-0.190701943174298,6.26096670499621e-05,0.000222717212806147,"SP6_TGFBR2"
"812282","KLF14","TGFBR2",-0.109682603232499,0.0221412186176817,0.0468364447283917,"KLF14_TGFBR2"
"814234","MASP1","C4B",0.163541744671072,0.000616611125114908,0.00184059415735208,"MASP1_C4B"
"814812","P2RY12","GNAO1",0.204839772284514,1.66443574500796e-05,6.49329964673707e-05,"P2RY12_GNAO1"
"814837","LPAR2","GNAO1",-0.263885574461116,2.30661907352214e-08,1.32413252456149e-07,"LPAR2_GNAO1"
"814900","LPAR1","GNAO1",0.353325252550962,3.10862446895044e-14,2.97578848901395e-13,"LPAR1_GNAO1"
"815014","GPR17","GNAO1",0.401212059574842,0,0,"GPR17_GNAO1"
"815124","S1PR1","GNAO1",0.365329358096046,3.5527136788005e-15,3.61320889887038e-14,"S1PR1_GNAO1"
"815258","GALR1","GNAO1",0.430489132412947,0,0,"GALR1_GNAO1"
"815278","EDNRB","GNAO1",0.168212148716362,0.000426071538135231,0.00130997205754985,"EDNRB_GNAO1"
"815521","BDKRB2","GNAO1",0.150311323084391,0.00166740768226892,0.00457549937646422,"BDKRB2_GNAO1"
"815539","ADRA2A","GNAO1",0.259673058512372,3.91007022315648e-08,2.18597205550543e-07,"ADRA2A_GNAO1"
"815658","CNR1","GNAO1",0.275139678846083,5.37986899473708e-09,3.31703457501727e-08,"CNR1_GNAO1"
"815756","TACR1","GNAO1",0.287168597144505,1.0532963390375e-09,6.99353373033e-09,"TACR1_GNAO1"
"815885","PTGER3","GNAO1",0.625273291494939,0,0,"PTGER3_GNAO1"
"815961","GPR183","GNAO1",0.226705061487339,1.77893188113565e-06,8.01808974491208e-06,"GPR183_GNAO1"
"820944","IL33","IL1RL1",0.108436677027067,0.0237102737999682,0.0497537599983745,"IL33_IL1RL1"
"823028","CEBPA","PER2",-0.171798791636928,0.000318662948771697,0.00100263614520474,"CEBPA_PER2"
"823766","NFASC","ANK2",0.465411905396875,0,0,"NFASC_ANK2"
"825151","NFATC4","GPC6",0.381633105325721,0,0,"NFATC4_GPC6"
