"","source","target","correlation","pval","pval_adj","comb"
"2837720","EDNRA","GNA14",0.322441904660285,1.53344004161227e-12,3.90764745111505e-12,"EDNRA_GNA14"
"2837868","KISS1R","GNA14",-0.17502991958974,0.000166770454042897,0.000252519698469624,"KISS1R_GNA14"
"2837929","HTR2C","GNA14",0.210532763751674,5.51135727300256e-06,9.31436281703117e-06,"HTR2C_GNA14"
"2838051","NMUR1","GNA14",-0.168722387456961,0.000286750507118461,0.000426126639095997,"NMUR1_GNA14"
"2838082","MRGPRX2","GNA14",-0.100655857484801,0.0312625132233977,0.0387041388614623,"MRGPRX2_GNA14"
"2838086","HRH2","GNA14",-0.232543757857128,4.84875300799104e-07,8.81185191943816e-07,"HRH2_GNA14"
"2838092","HTR2B","GNA14",0.145406912662332,0.00180889506568516,0.00251373040416565,"HTR2B_GNA14"
"2838118","CYSLTR1","GNA14",-0.203025065568252,1.19368580380197e-05,1.96966605131887e-05,"CYSLTR1_GNA14"
"2838131","HTR6","GNA14",-0.111448027818928,0.0170322151931279,0.0216460148737297,"HTR6_GNA14"
"2847372","MAPK3","RPS6KA1",0.862505768537429,0,0,"MAPK3_RPS6KA1"
"2848247","NFIB","ROBO1",0.609356618751301,0,0,"NFIB_ROBO1"
"2848461","NFIA","ROBO1",0.820582043011337,0,0,"NFIA_ROBO1"
"2858768","NKX2.5","GATA4",0.273706317005451,2.59012633563316e-09,5.45075660582457e-09,"NKX2.5_GATA4"
"2864775","BMPR1A","SMAD9",0.731885975814618,0,0,"BMPR1A_SMAD9"
"2865935","BMP2","SMAD9",0.736082657291108,0,0,"BMP2_SMAD9"
"2866718","BMPR1B","SMAD9",0.288006102395626,3.37890160295728e-10,7.50681375386605e-10,"BMPR1B_SMAD9"
"2878086","PINK1","LETM1",-0.424869278222818,0,0,"PINK1_LETM1"
"2889144","HSPA1A","GSTA4",-0.195679331711947,2.47449610897288e-05,3.99031877710958e-05,"HSPA1A_GSTA4"
"2889668","HSPA1B","GSTA4",-0.194117356756419,2.87949193777948e-05,4.62071953641428e-05,"HSPA1B_GSTA4"
"2894191","LYN","PLCG2",0.802920062347832,0,0,"LYN_PLCG2"
"2894400","INPP5D","PLCG2",0.839916468129941,0,0,"INPP5D_PLCG2"
"2894478","HCK","PLCG2",0.840969331728505,0,0,"HCK_PLCG2"
"2894645","BTK","PLCG2",0.823437220131039,0,0,"BTK_PLCG2"
"2895874","FOXJ1","DNAH11",0.295610173527229,1.09052766816831e-10,2.49485986751456e-10,"FOXJ1_DNAH11"
"2899567","F2RL1","MSC",-0.210878909278385,5.31481207688422e-06,8.9922756634747e-06,"F2RL1_MSC"
"2900449","PRKG2","EGFR",0.788722096253686,0,0,"PRKG2_EGFR"
"2900461","CBL","EGFR",-0.40703273334244,0,0,"CBL_EGFR"
"2900641","SOX2","EGFR",0.23606212450176,3.21226296451371e-07,5.90794894892526e-07,"SOX2_EGFR"
"2900697","PTPRG","EGFR",0.622562613631591,0,0,"PTPRG_EGFR"
"2900779","ERRFI1","EGFR",0.586887354152394,0,0,"ERRFI1_EGFR"
"2900846","RARA","EGFR",-0.418724427438466,0,0,"RARA_EGFR"
"2901177","MAPK14","EGFR",-0.381022491928668,0,0,"MAPK14_EGFR"
"2901194","BTC","EGFR",0.480520371957947,0,0,"BTC_EGFR"
"2901275","CAMK2G","EGFR",-0.482928163869847,0,0,"CAMK2G_EGFR"
"2901286","PTGER2","EGFR",-0.517535622427168,0,0,"PTGER2_EGFR"
"2901370","PTPRF","EGFR",0.868477360500002,0,0,"PTPRF_EGFR"
"2901377","PTPRJ","EGFR",-0.412535893570214,0,0,"PTPRJ_EGFR"
"2901394","PTPN6","EGFR",-0.4171285148269,0,0,"PTPN6_EGFR"
"2901406","TRIP13","EGFR",0.348063170258162,1.73194791841524e-14,4.91873316161886e-14,"TRIP13_EGFR"
"2901443","JAK2","EGFR",-0.353192744422372,6.66133814775094e-15,1.93429020556251e-14,"JAK2_EGFR"
"2901525","HBEGF","EGFR",-0.165671475282158,0.000370192068543496,0.000545193577768626,"HBEGF_EGFR"
"2901608","PRKCD","EGFR",-0.449655901186841,0,0,"PRKCD_EGFR"
"2901614","CAMK2A","EGFR",-0.109684379217276,0.018873409299474,0.0238838646546079,"CAMK2A_EGFR"
"2901634","EREG","EGFR",-0.161655313825853,0.000514694828766871,0.000749171549279953,"EREG_EGFR"
"2901911","CDK1","EGFR",0.271324344855278,3.59570018204636e-09,7.50013204004247e-09,"CDK1_EGFR"
"2902034","AREG","EGFR",-0.214607332435985,3.5805734115435e-06,6.13159898093909e-06,"AREG_EGFR"
"2902128","PTPRK","EGFR",0.761682998614909,0,0,"PTPRK_EGFR"
