"","source","target","correlation","pval","pval_adj","comb"
"2367819","CDK1","ORC1",0.590690658248256,0,0,"CDK1_ORC1"
"2381079","CD27","BIK",0.0647262849613751,0.0157987835628022,0.0251828239791551,"CD27_BIK"
"2391777","KLF1","KLF8",-0.214462900513664,6.66133814775094e-16,2.49571638729012e-15,"KLF1_KLF8"
"2394334","AR","AKR1C3",-0.17070365339104,1.49741552490923e-10,4.37740088950852e-10,"AR_AKR1C3"
"2395079","INCENP","AURKA",0.597905278345859,0,0,"INCENP_AURKA"
"2395090","LIMK1","AURKA",0.260065797579058,0,0,"LIMK1_AURKA"
"2395287","PPP1CA","AURKA",0.348610295263513,0,0,"PPP1CA_AURKA"
"2395641","BORA","AURKA",0.573707764934805,0,0,"BORA_AURKA"
"2395653","NEDD9","AURKA",-0.336042921077953,0,0,"NEDD9_AURKA"
"2399612","PLK1","PRKN",-0.354770406650937,0,0,"PLK1_PRKN"
"2399799","CDK5","PRKN",-0.32291445163914,0,0,"CDK5_PRKN"
"2404443","CDC14B","CDCA3",-0.328117604402047,0,0,"CDC14B_CDCA3"
"2410797","CDC20","UBE2S",0.666032916962884,0,0,"CDC20_UBE2S"
"2421306","FYN","CD5",0.170947530879332,1.40890410449401e-10,4.124573746179e-10,"FYN_CD5"
"2422759","LCK","CD5",0.943452147342228,0,0,"LCK_CD5"
"2440194","FADD","CASP10",-0.187189077136048,1.99396055222678e-12,6.40198239625194e-12,"FADD_CASP10"
"2444966","KIF14","CIT",0.734821853501754,0,0,"KIF14_CIT"
"2447180","ERG","CXCR4",-0.190080625716962,8.96172025477426e-13,2.92550872299966e-12,"ERG_CXCR4"
"2447236","MIF","CXCR4",0.08903741039807,0.000890003763726499,0.00163944147275742,"MIF_CXCR4"
"2447473","CXCL12","CXCR4",-0.112213864138608,2.75141451329119e-05,5.78383979923462e-05,"CXCL12_CXCR4"
"2451981","AURKA","KNSTRN",0.660146833461836,0,0,"AURKA_KNSTRN"
"2454347","CHEK2","E2F1",0.604886155886756,0,0,"CHEK2_E2F1"
"2454447","NDN","E2F1",-0.397236113789175,0,0,"NDN_E2F1"
"2454997","HES6","E2F1",0.427581963521317,0,0,"HES6_E2F1"
"2454999","HIC1","E2F1",-0.336222546471036,0,0,"HIC1_E2F1"
"2455639","CDK1","E2F1",0.592397305787422,0,0,"CDK1_E2F1"
"2466630","PLK4","TUBGCP6",-0.402542940803624,0,0,"PLK4_TUBGCP6"
"2473904","DNMT3B","DPP6",-0.0665224522164767,0.0131141710418494,0.0211334292070391,"DNMT3B_DPP6"
"2476434","FBXO45","TWIST1",-0.236800256911812,0,0,"FBXO45_TWIST1"
"2476754","EZH2","TWIST1",-0.17826981786522,2.17017515069529e-11,6.62141031380022e-11,"EZH2_TWIST1"
"2477209","RUNX2","TWIST1",-0.0719531408872056,0.007281824551161,0.0121285292879263,"RUNX2_TWIST1"
"2477748","MAPK11","TWIST1",0.465219089226745,0,0,"MAPK11_TWIST1"
"2487810","CHEK1","E2F3",0.579205720687398,0,0,"CHEK1_E2F3"
"2514994","PPARGC1A","OTC",0.0949488626343727,0.000392946160177043,0.000748801753132978,"PPARGC1A_OTC"
"2532662","VWF","F8",0.702751065347613,0,0,"VWF_F8"
"2534678","PAX5","TLE4",0.113891641323508,2.07908560287962e-05,4.41145418734082e-05,"PAX5_TLE4"
"2557436","CHEK1","AURKB",0.648313730460207,0,0,"CHEK1_AURKB"
"2557504","INCENP","AURKB",0.609976712101162,0,0,"INCENP_AURKB"
"2559008","KLHL13","AURKB",-0.115452407880925,1.59645254926843e-05,3.41726103269171e-05,"KLHL13_AURKB"
"2559120","KLHL21","AURKB",-0.157656293149213,3.43026584914696e-09,9.31089177519181e-09,"KLHL21_AURKB"
"2568524","KDM5B","H3.3A",0.434579704038918,0,0,"KDM5B_H3.3A"
"2568637","CBX1","H3.3A",0.216033984609599,4.44089209850063e-16,1.66883234209921e-15,"CBX1_H3.3A"
"2568717","FYN","H3.3A",-0.358852006587617,0,0,"FYN_H3.3A"
"2568756","CHEK1","H3.3A",0.302511734405867,0,0,"CHEK1_H3.3A"
"2568930","KDM5D","H3.3A",-0.291017049040441,0,0,"KDM5D_H3.3A"
"2569190","KAT2A","H3.3A",-0.212042640195531,1.33226762955019e-15,4.92535062137081e-15,"KAT2A_H3.3A"
"2569901","RPS6KA3","H3.3A",-0.365303999216881,0,0,"RPS6KA3_H3.3A"
"2570276","KAT2B","H3.3A",-0.411578095470655,0,0,"KAT2B_H3.3A"
"2570498","CBX3","H3.3A",0.368333544298249,0,0,"CBX3_H3.3A"
"2570706","P2RY2","H3.3A",0.0639038996139985,0.0171814119786284,0.0272480312659561,"P2RY2_H3.3A"
"2570774","AURKB","H3.3A",0.383492827868625,0,0,"AURKB_H3.3A"
"2575969","CDK5","HTR6",0.0862761608246536,0.0012831599783496,0.00232646522604698,"CDK5_HTR6"
"2579848","AURKB","SHCBP1",0.587057803113612,0,0,"AURKB_SHCBP1"
"2589566","NTF3","NTRK3",0.114841575618715,1.77103350491592e-05,3.77805376867794e-05,"NTF3_NTRK3"
"2593196","CR2","CD19",0.801396971029078,0,0,"CR2_CD19"
"2600352","PTPRB","NOS3",0.614716951808543,0,0,"PTPRB_NOS3"
"2600797","PRKACG","NOS3",0.0756880123106367,0.00475223446667838,0.00809485891968553,"PRKACG_NOS3"
"2600861","PPP1CA","NOS3",-0.23719319052066,0,0,"PPP1CA_NOS3"
"2600994","CDK5","NOS3",-0.259110526852825,0,0,"CDK5_NOS3"
"2601054","AKT3","NOS3",0.315699837199775,0,0,"AKT3_NOS3"
"2601755","PRKCZ","NOS3",-0.333653245837537,0,0,"PRKCZ_NOS3"
"2624806","BUB1","BUB3",0.169460272935628,2.0400969802381e-10,5.92212486765738e-10,"BUB1_BUB3"
"2635578","ZFPM2","GATA4",0.0894775984985269,0.000838791410616491,0.00154885975743011,"ZFPM2_GATA4"
"2643012","BMP2","SMAD9",0.544450229595537,0,0,"BMP2_SMAD9"
"2643771","BMPR1B","SMAD9",-0.237676782846645,0,0,"BMPR1B_SMAD9"
"2657481","NME1","KSR1",-0.130500901823388,1.05047129284053e-06,2.44737823427178e-06,"NME1_KSR1"
"2657899","FOXJ1","DNAH11",0.0903911250337354,0.000741106771916744,0.00137567220499043,"FOXJ1_DNAH11"
"2660625","CDK5","PARP1",0.276575534432527,0,0,"CDK5_PARP1"
"2661431","ZNF365","PARP1",0.146549936849034,4.05315416784902e-08,1.03335687077101e-07,"ZNF365_PARP1"
"2662519","PTPRG","EGFR",0.159726341332889,2.12233342011814e-09,5.82955893492093e-09,"PTPRG_EGFR"
"2662606","ERRFI1","EGFR",0.0845180271954787,0.00161120793412439,0.00289144368940989,"ERRFI1_EGFR"
"2662663","CBLB","EGFR",0.191802347694697,5.53335155473178e-13,1.82399641700906e-12,"CBLB_EGFR"
"2663197","PTPN6","EGFR",-0.0780325606220491,0.0036017355645781,0.00622089398739398,"PTPN6_EGFR"
"2663439","CBLC","EGFR",-0.102861451159016,0.000122186720613371,0.000243637907752266,"CBLC_EGFR"
"2663491","VAV2","EGFR",-0.0872847758338486,0.00112396901660894,0.00204975773511139,"VAV2_EGFR"
"2663603","GALNT8","EGFR",0.128672487810706,1.48709404523828e-06,3.4291303174765e-06,"GALNT8_EGFR"
"2664269","PTPRS","EGFR",0.1295607911307,1.25677042195349e-06,2.91288062005626e-06,"PTPRS_EGFR"
"2664433","PELI1","EGFR",0.120892239379839,6.19213427999199e-06,1.36662890131385e-05,"PELI1_EGFR"
"2664544","EPGN","EGFR",0.106446160176191,6.99863519226795e-05,0.000142417653806399,"EPGN_EGFR"
"2667106","ANXA1","IL6",0.26277481722112,0,0,"ANXA1_IL6"
"2669511","CDKN1A","CCNB1",-0.197009010537747,1.25233157177718e-13,4.252730617258e-13,"CDKN1A_CCNB1"
"2669672","PLK1","CCNB1",0.766582137580997,0,0,"PLK1_CCNB1"
"2669700","PTCH1","CCNB1",-0.245531526877767,0,0,"PTCH1_CCNB1"
"2669892","CDC20","CCNB1",0.698123369248049,0,0,"CDC20_CCNB1"
"2670001","CDC25C","CCNB1",0.803272440321136,0,0,"CDC25C_CCNB1"
"2670952","HLX","CCNB1",-0.305719627286136,0,0,"HLX_CCNB1"
"2670993","CDC25A","CCNB1",0.711484417703612,0,0,"CDC25A_CCNB1"
"2684167","NR3C1","NFIL3",0.288773921762705,0,0,"NR3C1_NFIL3"
"2687352","TXNIP","DDIT4",0.31606788174023,0,0,"TXNIP_DDIT4"
"2690558","ARID5B","TAL1",0.425802503861709,0,0,"ARID5B_TAL1"
"2692249","LMO2","TAL1",0.496409869848656,0,0,"LMO2_TAL1"
"2706542","PTPRG","ERBB2",-0.110561721085775,3.61185770669792e-05,7.52205803003485e-05,"PTPRG_ERBB2"
"2706629","ERRFI1","ERBB2",-0.129594647901288,1.2487080711665e-06,2.89473626408353e-06,"ERRFI1_ERBB2"
"2707770","DTX1","ERBB2",-0.0989229931197036,0.000220873781814568,0.000430557791613044,"DTX1_ERBB2"
"2721488","GEM","ROCK2",0.093585335587081,0.000476474209938127,0.000900891785751906,"GEM_ROCK2"
"2724957","PTPRB","TEK",0.932726603936974,0,0,"PTPRB_TEK"
"2725480","ANGPT1","TEK",0.604861904271201,0,0,"ANGPT1_TEK"
"2726238","ANGPT4","TEK",0.533905372284867,0,0,"ANGPT4_TEK"
"2726622","MECOM","TEK",0.739983396559275,0,0,"MECOM_TEK"
"2726707","ANGPTL1","TEK",0.702371197354033,0,0,"ANGPTL1_TEK"
"2728361","NR3C1","CEBPD",0.171894808163387,1.11106235323177e-10,3.27030539800732e-10,"NR3C1_CEBPD"
"2733725","ENG","BMP10",0.0990490643626979,0.000216798107613769,0.000422916213095523,"ENG_BMP10"
"2741394","CENPE","BUB1B",0.819687839243269,0,0,"CENPE_BUB1B"
"2741778","PLK1","BUB1B",0.777249101190982,0,0,"PLK1_BUB1B"
"2742235","KNL1","BUB1B",0.889623619939673,0,0,"KNL1_BUB1B"
"2742730","CDK1","BUB1B",0.671202755107292,0,0,"CDK1_BUB1B"
"2759989","AURKB","DIAPH2",-0.0808048824372047,0.00257110457523613,0.00451476342581614,"AURKB_DIAPH2"
"2771962","CHEK2","MAPT",-0.153906109717841,8.05672839554461e-09,2.14135215769297e-08,"CHEK2_MAPT"
"2772041","FYN","MAPT",-0.323374316057651,0,0,"FYN_MAPT"
"2772489","CDK5","MAPT",0.148106330918501,2.89854273916035e-08,7.45501801952042e-08,"CDK5_MAPT"
"2772803","MAPK12","MAPT",-0.140314755050829,1.49956934647477e-07,3.69091394604259e-07,"MAPK12_MAPT"
"2772857","ALPL","MAPT",-0.165227997400427,5.74598368885404e-10,1.6284056816492e-09,"ALPL_MAPT"
"2773250","PRKCZ","MAPT",0.121772458225379,5.29177762542687e-06,1.17372455807852e-05,"PRKCZ_MAPT"
"2773655","TTBK1","MAPT",0.0847227689884644,0.00156938462388023,0.00281970622216241,"TTBK1_MAPT"
"2773916","SGK1","MAPT",-0.246946967796344,0,0,"SGK1_MAPT"
"2774054","MARK1","MAPT",-0.232181117246882,0,0,"MARK1_MAPT"
"2777965","CDK1","STIP1",0.430486416744394,0,0,"CDK1_STIP1"
"2791754","SELPLG","SELP",0.0689866182000225,0.0100891371127161,0.0165035915021439,"SELPLG_SELP"
