"","source","target","correlation","pval","pval_adj","comb"
"1055713","HCRTR1","GNAZ",-0.265563140138575,3.5527136788005e-15,1.03833730119227e-14,"HCRTR1_GNAZ"
"1055798","CNR1","GNAZ",-0.280279393965495,0,0,"CNR1_GNAZ"
"1055823","ADRA2B","GNAZ",-0.239295582785199,1.55719881433924e-12,4.03422619636026e-12,"ADRA2B_GNAZ"
"1055913","TACR1","GNAZ",-0.162309184750072,1.9678640836851e-06,3.66286393321956e-06,"TACR1_GNAZ"
"1055976","MC5R","GNAZ",0.251876461257893,9.10382880192628e-14,2.49983314953393e-13,"MC5R_GNAZ"
"1056022","OPRK1","GNAZ",-0.0762314644626245,0.0262512866535898,0.0350444797219227,"OPRK1_GNAZ"
"1056058","PTAFR","GNAZ",0.243305419592307,6.4126481902349e-13,1.69238382544438e-12,"PTAFR_GNAZ"
"1056082","F2RL1","GNAZ",0.216645547154034,1.73754788335145e-10,4.06769301647703e-10,"F2RL1_GNAZ"
"1056105","CYSLTR2","GNAZ",0.307118072950152,0,0,"CYSLTR2_GNAZ"
"1056227","HTR1E","GNAZ",-0.163086341495311,1.75485830244959e-06,3.27668546664827e-06,"HTR1E_GNAZ"
"1056259","LPAR3","GNAZ",0.208288190127268,8.73169092585613e-10,1.97088807390937e-09,"LPAR3_GNAZ"
"1057836","SPI1","FCER1A",0.423794359932769,0,0,"SPI1_FCER1A"
"1065215","RPS6KA2","NR4A1",-0.300006169843253,0,0,"RPS6KA2_NR4A1"
"1065358","RPS6KA5","NR4A1",0.367519346135397,0,0,"RPS6KA5_NR4A1"
"1077954","MYOG","MYF6",0.911827238678002,0,0,"MYOG_MYF6"
"1082928","RLN2","RXFP2",-0.217374141695772,1.50465417902979e-10,3.5334401073687e-10,"RLN2_RXFP2"
"1089301","LYN","SLC4A1",-0.210857094852165,5.35362421061336e-10,1.22207448552479e-09,"LYN_SLC4A1"
"1091533","SOSTDC1","WNT10B",0.125584907388619,0.000242028292686935,0.000389542539400395,"SOSTDC1_WNT10B"
"1094931","PPARGC1A","CYP7A1",0.243572658371584,6.03961325396085e-13,1.59591919226827e-12,"PPARGC1A_CYP7A1"
"1095350","DBP","CYP7A1",-0.229351320857023,1.31255006863285e-11,3.25243746870375e-11,"DBP_CYP7A1"
"1098148","MPG","IGBP1",0.618056136356517,0,0,"MPG_IGBP1"
"1102311","TWIST2","ICAM1",-0.19034253721875,2.23914402575076e-08,4.67964239931231e-08,"TWIST2_ICAM1"
"1102737","FEV","ICAM1",-0.103380887834232,0.00254702114911987,0.00376687745151047,"FEV_ICAM1"
"1109356","SPI1","MEIS1",-0.17968445590332,1.33533347934645e-07,2.66988772637578e-07,"SPI1_MEIS1"
"1110765","DOT1L","MEIS1",0.557520929442291,0,0,"DOT1L_MEIS1"
"1110908","DLGAP5","SHANK2",-0.358761283465109,0,0,"DLGAP5_SHANK2"
"1111906","DLGAP2","SHANK2",0.292949640746353,0,0,"DLGAP2_SHANK2"
"1117013","CDKN1A","CDK3",-0.326139426308048,0,0,"CDKN1A_CDK3"
"1123215","CDT1","MCM2",0.760629095988586,0,0,"CDT1_MCM2"
"1124079","CDK7","MCM2",0.677144298327001,0,0,"CDK7_MCM2"
"1127211","NR4A1","HSD3B2",0.0985045395963692,0.00404483600626504,0.00587214257746651,"NR4A1_HSD3B2"
"1127869","RUNX2","ELANE",-0.158841842799722,3.25940685597104e-06,5.98210833086446e-06,"RUNX2_ELANE"
"1129267","LMO3","ASCL1",-0.166978867739728,9.80692323793164e-07,1.86053103632535e-06,"LMO3_ASCL1"
"1156657","DTD1","CDC45",0.505573013189272,0,0,"DTD1_CDC45"
"1170571","CAMK2A","LRRC7",0.0827436997106833,0.0158234937326789,0.0216500454358305,"CAMK2A_LRRC7"
"1171943","FOXA1","KRT7",0.200156292023629,3.94247501311895e-09,8.59176787217299e-09,"FOXA1_KRT7"
"1184634","CDK1","BIRC5",0.752377525697896,0,0,"CDK1_BIRC5"
"1184804","FBXL7","BIRC5",-0.16627376494846,1.09079789711863e-06,2.06347815504148e-06,"FBXL7_BIRC5"
"1192834","ACE2","APLN",-0.140145290352499,4.12899492561181e-05,7.03553758285004e-05,"ACE2_APLN"
"1195710","DCC","CACNA1D",-0.0995255989983872,0.00367735372264377,0.00535908614349323,"DCC_CACNA1D"
"1198231","EFNA2","EPHA6",-0.105592391927374,0.00205192474758631,0.00306046663269403,"EFNA2_EPHA6"
"1207561","CD55","ADGRE5",0.429181297790713,0,0,"CD55_ADGRE5"
"1211376","SOSTDC1","WNT5A",-0.142661208287413,2.98638340976431e-05,5.13937604220175e-05,"SOSTDC1_WNT5A"
"1218640","TNFRSF6B","TNFSF15",-0.143545818052157,2.66140527456216e-05,4.59625157466911e-05,"TNFRSF6B_TNFSF15"
"1221592","ESR2","TGFA",-0.508393206493222,0,0,"ESR2_TGFA"
"1221843","ESR1","TGFA",0.287713038067199,0,0,"ESR1_TGFA"
"1226780","CCL3","CCR5",0.559517306263771,0,0,"CCL3_CCR5"
"1229414","CAMK2A","KRT18",-0.159601206084898,2.92105980825852e-06,5.37789175630474e-06,"CAMK2A_KRT18"
"1229671","CDK1","KRT18",0.293982820889795,0,0,"CDK1_KRT18"
"1230225","CDH4","CDH2",0.0974288208057365,0.00446770271799202,0.00645918079023293,"CDH4_CDH2"
