"","source","target","correlation","pval","pval_adj","comb"
"1498643","AGTR1","GNA14",0.649681126130961,0,0,"AGTR1_GNA14"
"1498684","APLNR","GNA14",0.41796037815459,4.44089209850063e-16,8.85188115201956e-15,"APLNR_GNA14"
"1498720","SSTR2","GNA14",0.496580197636104,0,0,"SSTR2_GNA14"
"1498735","EDNRA","GNA14",0.593728797715703,0,0,"EDNRA_GNA14"
"1498868","TACR3","GNA14",0.492438963339611,0,0,"TACR3_GNA14"
"1498876","NMUR2","GNA14",0.308986929866663,3.908104506678e-09,3.44971561750772e-08,"NMUR2_GNA14"
"1498923","OXGR1","GNA14",0.40906879172213,1.77635683940025e-15,3.36520666319884e-14,"OXGR1_GNA14"
"1498981","TBXA2R","GNA14",0.716598402132365,0,0,"TBXA2R_GNA14"
"1498993","BDKRB1","GNA14",0.597910363341113,0,0,"BDKRB1_GNA14"
"1498994","OPRD1","GNA14",-0.222319393086545,2.8531460759762e-05,0.000131336043373107,"OPRD1_GNA14"
"1499009","CHRM5","GNA14",0.476341733574664,0,0,"CHRM5_GNA14"
"1499014","DRD1","GNA14",0.220642821630589,3.28836634821972e-05,0.000149526276560262,"DRD1_GNA14"
"1529308","LMO1","TAL1",0.179732855375141,0.000756389559186887,0.00254535464818825,"LMO1_TAL1"
"1530290","LMO2","TAL1",0.251267415179861,2.0662103143998e-06,1.17981835917099e-05,"LMO2_TAL1"
"1531060","SATB2","NR4A2",-0.197926706363173,0.000202549139859842,0.000778855187070625,"SATB2_NR4A2"
"1535895","FOXO1","G6PC1",0.380118248234101,2.08943973234454e-13,3.1782360878745e-12,"FOXO1_G6PC1"
"1537144","NR0B2","G6PC1",0.202615147711873,0.000141412960965592,0.000562980142746068,"NR0B2_G6PC1"
"1546172","PTPRB","TEK",0.933599063908871,0,0,"PTPRB_TEK"
"1546592","ANGPT1","TEK",0.596637056316135,0,0,"ANGPT1_TEK"
"1547439","MECOM","TEK",0.672965921846343,0,0,"MECOM_TEK"
"1547498","ANGPTL1","TEK",0.638136095710393,0,0,"ANGPTL1_TEK"
"1548592","NGF","GCH1",0.191831545531121,0.000319224395315842,0.0011737995851426,"NGF_GCH1"
"1548837","GDNF","GCH1",0.424295924277674,0,0,"GDNF_GCH1"
"1549492","HSPB1","GCH1",-0.145325267309283,0.00661388129702134,0.017337892727673,"HSPB1_GCH1"
"1551881","TWIST2","CD44",0.194709593339179,0.00025795916570992,0.000968516018510708,"TWIST2_CD44"
"1552330","F2R","CD44",0.174798665504382,0.00105909517542591,0.00343621990392323,"F2R_CD44"
"1552585","ADAM10","CD44",0.163232232289441,0.00225349818090681,0.00672038466986974,"ADAM10_CD44"
"1554007","PCDH19","GABRA4",0.143522402153543,0.00732623510655728,0.0189635714574449,"PCDH19_GABRA4"
"1556796","CENPE","BUB1B",0.811911047151219,0,0,"CENPE_BUB1B"
"1557456","KNL1","BUB1B",0.565998194564667,0,0,"KNL1_BUB1B"
"1559389","IRX1","UGT8",0.444417240187804,0,0,"IRX1_UGT8"
"1576709","CDK5","LMTK2",0.206246870854558,0.000106454698033165,0.000435225469460617,"CDK5_LMTK2"
"1582673","LNX1","KCNA4",0.316692280364267,1.51461443387291e-09,1.41728027746415e-08,"LNX1_KCNA4"
"1587840","NBEAL2","SELP",0.364563771271364,2.22799556581776e-12,3.0079122328014e-11,"NBEAL2_SELP"
"1590321","E2F1","NOX4",-0.134687527247048,0.0119034770412403,0.0289346671042174,"E2F1_NOX4"
"1597082","PRKG1","SEPTIN3",0.18902915971904,0.000391685665172892,0.0014110492087042,"PRKG1_SEPTIN3"
"1600439","GLI2","FOXF1",0.391481148350799,3.41948691584548e-14,5.67147057748891e-13,"GLI2_FOXF1"
