"","feature","importance.05","importance","importance.95","permutation.error"
"1","COL1A1",0.185142857142857,0.22,0.231571428571429,0.248571428571429
"2","COL1A2",0.177,0.195714285714286,0.217428571428571,0.224285714285714
"3","ITGB1",0.0111428571428571,0.0257142857142857,0.043,0.0542857142857143
"4","H3.3A",-0.00285714285714286,0.00428571428571429,0.0142857142857143,0.0328571428571429
"5","RAC1",-0.000142857142857142,0.00285714285714286,0.00571428571428572,0.0314285714285714
