"","feature","importance.05","importance","importance.95","permutation.error"
"1","TXNIP",0.16146288209607,0.174672489082969,0.194759825327511,0.183406113537118
"2","CTSD",0.0565502183406114,0.0687772925764192,0.0853711790393013,0.0775109170305677
"3","APOE",0.00218340611353712,0.00218340611353712,0.00436681222707424,0.0109170305676856
